x,y,theta,u,v,r
10.66888361,4.5523867,-0.731428571,0.199995646,0.001142845,-0.114285714
10.68369137,4.538943268,-0.742857143,0.199995646,0.001142845,-0.114285714
10.69834452,4.525331486,-0.754285714,0.199995646,0.001142845,-0.114285714
10.71284117,4.511553132,-0.765714286,0.199995646,0.001142845,-0.114285714
10.7271794,4.497610006,-0.777142857,0.199995646,0.001142845,-0.114285714
10.74135735,4.483503928,-0.788571429,0.199995646,0.001142845,-0.114285714
10.75537316,4.469236741,-0.8,0.199995646,0.001142845,-0.114285714
10.76922501,4.454810309,-0.811428571,0.199995646,0.001142845,-0.114285714
10.78291108,4.440226516,-0.822857143,0.199995646,0.001142845,-0.114285714
10.79642959,4.425487266,-0.834285714,0.199995646,0.001142845,-0.114285714
10.80977878,4.410594484,-0.845714286,0.199995646,0.001142845,-0.114285714
10.82295689,4.395550117,-0.857142857,0.199995646,0.001142845,-0.114285714
10.83596221,4.380356128,-0.868571429,0.199995646,0.001142845,-0.114285714
10.84879304,4.365014502,-0.88,0.199995646,0.001142845,-0.114285714
10.8614477,4.349527244,-0.891428571,0.199995646,0.001142845,-0.114285714
10.87392454,4.333896375,-0.902857143,0.199995646,0.001142845,-0.114285714
10.88622194,4.318123938,-0.914285714,0.199995646,0.001142845,-0.114285714
10.89833827,4.302211992,-0.925714286,0.199995646,0.001142845,-0.114285714
10.91027197,4.286162616,-0.937142857,0.199995646,0.001142845,-0.114285714
10.92202147,4.269977906,-0.948571429,0.199995646,0.001142845,-0.114285714
10.93358524,4.253659976,-0.96,0.199995646,0.001142845,-0.114285714
10.94496177,4.237210956,-0.971428571,0.199995646,0.001142845,-0.114285714
10.95614958,4.220632997,-0.982857143,0.199995646,0.001142845,-0.114285714
10.96714719,4.203928262,-0.994285714,0.199995646,0.001142845,-0.114285714
10.97795318,4.187098934,-1.005714286,0.199995646,0.001142845,-0.114285714
10.98856613,4.170147211,-1.017142857,0.199995646,0.001142845,-0.114285714
10.99898465,4.153075306,-1.028571429,0.199995646,0.001142845,-0.114285714
11.0092074,4.13588545,-1.04,0.199995646,0.001142845,-0.114285714
11.01923302,4.118579888,-1.051428571,0.199995646,0.001142845,-0.114285714
11.02906022,4.10116088,-1.062857143,0.199995646,0.001142845,-0.114285714
11.03868771,4.083630701,-1.074285714,0.199995646,0.001142845,-0.114285714
11.04811422,4.065991641,-1.085714286,0.199995646,0.001142845,-0.114285714
11.05733854,4.048246003,-1.097142857,0.199995646,0.001142845,-0.114285714
11.06635945,4.030396106,-1.108571429,0.199995646,0.001142845,-0.114285714
11.07517577,4.012444281,-1.12,0.199995646,0.001142845,-0.114285714
11.08378637,3.994392872,-1.131428571,0.199995646,0.001142845,-0.114285714
11.0921901,3.976244238,-1.142857143,0.199995646,0.001142845,-0.114285714
11.10038587,3.958000748,-1.154285714,0.199995646,0.001142845,-0.114285714
11.10837262,3.939664786,-1.165714286,0.199995646,0.001142845,-0.114285714
11.1161493,3.921238746,-1.177142857,0.199995646,0.001142845,-0.114285714
11.12371489,3.902725034,-1.188571429,0.199995646,0.001142845,-0.114285714
11.1310684,3.88412607,-1.2,0.199995646,0.001142845,-0.114285714
11.13820888,3.865444283,-1.211428571,0.199995646,0.001142845,-0.114285714
11.14513539,3.846682111,-1.222857143,0.199995646,0.001142845,-0.114285714
11.15184703,3.827842006,-1.234285714,0.199995646,0.001142845,-0.114285714
11.15834292,3.808926429,-1.245714286,0.199995646,0.001142845,-0.114285714
11.16462221,3.78993785,-1.257142857,0.199995646,0.001142845,-0.114285714
11.17068409,3.77087875,-1.268571429,0.199995646,0.001142845,-0.114285714
11.17652776,3.751751617,-1.28,0.199995646,0.001142845,-0.114285714
11.18215245,3.73255895,-1.291428571,0.199995646,0.001142845,-0.114285714
11.18755743,3.713303255,-1.302857143,0.199995646,0.001142845,-0.114285714
11.19274201,3.693987048,-1.314285714,0.199995646,0.001142845,-0.114285714
11.19770549,3.674612851,-1.325714286,0.199995646,0.001142845,-0.114285714
11.20244723,3.655183196,-1.337142857,0.199995646,0.001142845,-0.114285714
11.20696662,3.635700619,-1.348571429,0.199995646,0.001142845,-0.114285714
11.21126305,3.616167665,-1.36,0.199995646,0.001142845,-0.114285714
11.21533598,3.596586886,-1.371428571,0.199995646,0.001142845,-0.114285714
11.21918487,3.576960839,-1.382857143,0.199995646,0.001142845,-0.114285714
11.22280921,3.557292088,-1.394285714,0.199995646,0.001142845,-0.114285714
11.22620853,3.5375832,-1.405714286,0.199995646,0.001142845,-0.114285714
11.2293824,3.517836751,-1.417142857,0.199995646,0.001142845,-0.114285714
11.23233038,3.49805532,-1.428571429,0.199995646,0.001142845,-0.114285714
